ID_REF,VALUE
221336_at,3.7257
221391_at,4.05
221393_at,4.8412
221395_at,3.8785
221400_at,3.5047
221409_at,5.0061
221416_at,4.622
221421_at,4.309
221424_at,4.3224
221442_at,5.1963
221443_at,9.4273
221458_at,3.6462
221468_at,3.8706
221472_at,4.6813
221476_at,4.419
221477_at,8.3683
221481_at,4.3147
221491_at,6.2571
221496_at,7.9715
2215_at,3.674
221504_at,7.7523
221527_at,3.9093
221545_at,8.0812
221584_at,4.8583
221656_at,6.2172
221662_at,6.949
221687_at,4.1434
221692_at,3.7474
2217_at,8.3652
221710_at,7.363
221711_at,5.2757
221718_at,3.7459
221749_at,8.8952
221756_at,7.1315
221785_at,6.2755
221786_at,7.222
2218_at,7.651
221806_at,4.8594
221823_at,3.7804
221830_at,7.0075
221833_at,3.6695
221883_at,5.2464
221895_at,6.2782
2219_at,4.0328
221908_at,8.5878
221914_at,4.4648
221927_at,6.5081
221935_at,4.6121
221937_at,6.5155
221938_at,4.4945
221955_at,7.7717
221981_at,3.6816
222_at,4.676
2220_at,3.6514
222029_at,3.4659
222068_at,10.58
222161_at,9.2287
222166_at,5.6224
222171_at,6.4545
222183_at,4.7536
222194_at,7.3067
2222_at,11.39
222223_at,4.8579
222229_at,6.2399
222234_at,3.9691
222235_at,3.8309
222236_at,5.0359
222255_at,4.5717
222256_at,4.3976
222389_at,5.1326
2224_at,10.446
222484_at,7.8955
222487_at,3.984
222537_at,3.7756
222545_at,4.9462
222546_at,3.641
222553_at,4.9121
222584_at,5.3121
222611_at,3.4733
222642_at,3.9353
222643_at,4.9583
222658_at,7.6408
222659_at,3.979
222662_at,4.3053
222663_at,5.6288
222696_at,3.7021
222698_at,3.5712
222826_at,3.4854
222865_at,4.771
222894_at,4.4956
222950_at,3.6843
222962_at,5.2721
223_at,11.119
2230_at,7.3152
223075_at,4.2674
223082_at,6.1743
223117_at,3.9799
2232_at,7.4312
2235_at,5.5807
2237_at,7.4977
2239_at,4.8985
224_at,8.7512
2241_at,5.5384
2242_at,3.9577
2243_at,3.5581
2244_at,3.8538
2245_at,7.1499
2246_at,3.88
2247_at,5.5957
2248_at,3.852
2249_at,4.0186
225_at,3.2724
2250_at,3.8767
2251_at,5.0234
2252_at,3.7821
2253_at,4.0255
2254_at,3.8911
2255_at,3.8566
2256_at,4.9176
225689_at,4.3034
2257_at,3.7228
2258_at,3.8608
2259_at,3.7456
226_at,12.223
2260_at,5.1054
2261_at,7.0865
2262_at,3.7674
2263_at,7.619
2264_at,5.1706
2266_at,4.218
2267_at,4.5864
2268_at,4.4494
2271_at,8.5711
2272_at,4.5538
2273_at,8.9737
2274_at,11.738
2275_at,7.2197
22794_at,9.5245
22795_at,10.421
22796_at,9.234
22797_at,3.5119
22798_at,3.6551
2280_at,8.5853
22800_at,10.465
22801_at,3.9804
22802_at,3.4179
22803_at,9.8711
22806_at,3.5407
22807_at,5.0705
22808_at,6.7111
22809_at,5.2064
2281_at,7.0634
22818_at,10.607
22820_at,10.401
22821_at,4.9328
22822_at,8.6375
22823_at,8.6685
22824_at,8.1227
22826_at,7.2751
22827_at,9.3824
22828_at,9.4494
22829_at,3.3043
22832_at,5.2932
22834_at,9.2896
22835_at,8.4669
22836_at,12.756
22837_at,6.891
22838_at,8.9959
22839_at,6.797
22841_at,8.5467
22843_at,4.3294
22844_at,3.9383
22845_at,7.7356
22846_at,5.426
22847_at,8.2984
22848_at,4.6576
22849_at,4.0333
22850_at,8.0819
22852_at,5.5259
22853_at,4.9292
22854_at,3.6139
22856_at,10.436
22858_at,5.7069
22859_at,7.1413
2286_at,9.7793
22861_at,6.0346
22862_at,6.7999
22863_at,8.8549
22864_at,9.0204
22865_at,3.6231
22866_at,3.7462
22868_at,6.4922
22869_at,6.16
2287_at,11.796
22870_at,6.4944
22871_at,3.3387
22872_at,11.506
22873_at,5.1602
22874_at,6.0441
22875_at,7.1905
22876_at,7.5993
22877_at,5.9208
22878_at,8.8711
22879_at,7.8186
2288_at,5.4617
22880_at,9.8517
22881_at,6.3847
22882_at,8.2188
22883_at,9.4258
22884_at,7.7317
22885_at,5.9457
22887_at,8.191
22888_at,6.7479
22889_at,11.281
2289_at,6.7408
22890_at,6.1597
22891_at,3.5107
22893_at,5.4433
22894_at,8.0587
22895_at,4.1304
22897_at,5.8086
22898_at,6.7217
22899_at,3.7218
229_at,3.6438
2290_at,4.2243
22900_at,6.4396
22901_at,5.9067
22902_at,7.5728
22903_at,9.4474
22904_at,6.1447
22905_at,6.9239
22906_at,6.9017
22907_at,8.3722
22908_at,9.8846
22909_at,8.0386
22911_at,7.5436
22913_at,9.7819
22915_at,3.5937
22916_at,10.528
22917_at,3.8614
22918_at,4.0013
22919_at,11.821
22920_at,9.054
22921_at,6.9094
22924_at,4.9774
22925_at,3.9718
22926_at,10.264
22927_at,6.6133
22928_at,10.627
22929_at,7.3838
22930_at,9.0622
22931_at,10.446
22933_at,8.2064
22934_at,9.1753
22936_at,8.9912
22937_at,8.2082
22938_at,11.271
2294_at,6.8505
22941_at,8.3938
22943_at,12.686
22944_at,8.7897
22948_at,7.4268
22949_at,11.889
2295_at,7.3286
22950_at,10.418
22953_at,4.3895
22954_at,6.4192
22955_at,7.2836
2296_at,8.6667
2297_at,8.1059
22973_at,6.1739
22974_at,11.612
22976_at,8.1213
22977_at,4.9682
22978_at,8.4743
22979_at,4.2626
22980_at,8.893
22981_at,8.5656
22982_at,7.8628
22983_at,3.9902
22984_at,7.469
22985_at,8.5575
22986_at,3.143
22989_at,3.4534
2299_at,3.8533
22990_at,6.4686
22992_at,9.5918
22993_at,7.746
22994_at,5.3453
22995_at,8.0563
22996_at,7.7022
22997_at,4.1886
22998_at,10.961
22999_at,4.0919
23_at,10.74
230_at,10.16
2300_at,4.1138
23001_at,7.2188
23002_at,10.495
23005_at,4.894
23007_at,3.695
23008_at,8.3515
2301_at,3.6939
23011_at,9.3968
23012_at,7.885
23013_at,8.4373
23014_at,9.9434
23015_at,11.156
23016_at,7.1377
23017_at,4.31
23019_at,8.7666
2302_at,4.4267
23020_at,12.072
23022_at,9.3959
23023_at,8.0346
23024_at,3.7011
23025_at,4.0661
23026_at,6.1579
23028_at,10.031
23029_at,8.0999
2303_at,3.8124
23030_at,7.3515
23031_at,6.09
23032_at,9.4891
23033_at,7.3134
23034_at,6.2508
23035_at,8.6164
23036_at,9.0631
23037_at,7.6602
23038_at,5.8121
23039_at,8.1227
2304_at,7.121
23040_at,3.6215
23041_at,8.8353
23042_at,10.103
23043_at,5.8117
23046_at,5.4836
23047_at,7.4934
23048_at,9.105
23049_at,8.4911
2305_at,8.7561
23051_at,5.3953
23052_at,9.4388
23053_at,6.053
23054_at,9.875
23057_at,8.4733
23059_at,6.9746
2306_at,3.7172
23060_at,6.2567
23061_at,7.8522
23062_at,6.9158
23063_at,8.9451
23064_at,7.7845
23065_at,9.017
23066_at,6.705
23067_at,9.1971
2307_at,3.8565
23070_at,8.486
23071_at,7.8258
23072_at,4.6543
23074_at,4.9077
23075_at,8.6111
23076_at,6.6268
23077_at,8.7453
23078_at,7.5598
2308_at,6.4006
23080_at,6.6666
23081_at,6.7267
23082_at,7.6542
23085_at,6.4348
23086_at,7.6815
23087_at,5.9091
23089_at,7.5643
2309_at,9.784
23090_at,4.5482
23091_at,4.156
23092_at,5.3707
23093_at,7.7525
23094_at,5.0582
23095_at,7.8722
23096_at,4.5357
23097_at,7.2732
23098_at,5.2787
23099_at,7.4175
231_at,11.439
23101_at,3.5729
23102_at,9.0512
23105_at,4.3018
23107_at,9.4046
23108_at,7.3364
23109_at,5.2265
23111_at,6.9631
23112_at,7.5627
23113_at,6.045
23114_at,4.012
23116_at,9.0997
23118_at,9.1419
23119_at,5.9562
2312_at,3.6168
23120_at,4.484
23122_at,7.3432
23125_at,7.5059
23126_at,9.6845
23127_at,4.6698
23129_at,6.566
2313_at,4.8328
23130_at,9.5447
23131_at,8.9438
23132_at,6.3118
23133_at,4.433
23135_at,6.3292
23136_at,3.499
23137_at,8.5526
23138_at,3.9903
23139_at,6.6277
2314_at,10.505
23140_at,6.7419
23141_at,8.1357
23142_at,6.5573
23143_at,6.5857
23144_at,6.7648
23145_at,4.2842
23148_at,5.1183
23149_at,4.4906
2315_at,3.6088
23150_at,7.4054
23151_at,7.2903
23152_at,6.5153
23154_at,4.4213
23155_at,8.9647
23157_at,7.2223
23158_at,7.2864
2316_at,10.119
23160_at,7.7045
23161_at,8.7266
23162_at,5.3057
23163_at,7.3559
23164_at,5.9894
23165_at,9.2286
23166_at,4.1872
23167_at,10.79
23168_at,7.3451
23169_at,7.3319
2317_at,10.045
23170_at,8.1714
23171_at,7.2449
23172_at,8.56
23173_at,9.8283
23174_at,6.3162
23175_at,7.9607
23176_at,7.0853
23177_at,7.2354
23178_at,6.136
23179_at,5.7055
2318_at,7.0942
23180_at,5.1932
23181_at,4.7252
23184_at,8.3822
23185_at,7.6393
23186_at,10.075
23187_at,5.6217
23189_at,7.9211
2319_at,7.6587
23190_at,10.343
23191_at,12.066
23192_at,8.6403
23193_at,11.614
23194_at,3.6307
23195_at,3.6555
23196_at,10.669
23197_at,9.9299
23198_at,8.5393
23199_at,8.7428
23200_at,8.3439
23203_at,9.0227
23204_at,11.898
23205_at,4.3365
23207_at,6.1922
23208_at,3.8436
23209_at,4.1047
2321_at,3.8277
23210_at,6.4818
23211_at,9.0789
23212_at,9.2637
23213_at,3.745
23214_at,8.651
23215_at,9.8665
23216_at,5.7518
23217_at,4.0237
23218_at,5.5583
23219_at,8.3612
2322_at,4.3593
23220_at,9.3336
23221_at,5.7495
23223_at,6.0739
23224_at,7.536
23225_at,7.5357
23228_at,4.2572
23229_at,5.1116
2323_at,4.0174
23230_at,8.2467
23231_at,9.0652
23232_at,5.3959
23235_at,5.911
23236_at,4.7115
23237_at,3.9251
23239_at,5.8238
2324_at,3.9248
23240_at,7.6533
23241_at,7.6316
23242_at,7.523
23243_at,8.7162
23244_at,8.4862
23245_at,4.3298
23247_at,7.2951
23248_at,7.4307
23250_at,5.4861
23251_at,3.6366
23252_at,7.026
23253_at,8.1385
23254_at,5.4488
23255_at,9.5259
23256_at,10.453
23258_at,9.548
23259_at,8.0364
2326_at,3.8897
23261_at,6.4241
23262_at,6.4144
23263_at,5.0336
23264_at,6.2809
23265_at,8.2729
23266_at,5.3665
23268_at,8.0993
23269_at,8.0044
2327_at,3.5341
23270_at,10.146
23271_at,9.477
23272_at,9.7049
23274_at,5.4963
23275_at,5.5009
23276_at,6.6667
23277_at,7.5928
23279_at,7.2938
2328_at,3.5913
23281_at,4.1742
23283_at,7.007
23284_at,5.1662
23285_at,6.4322
23286_at,8.8424
23287_at,6.1858
23288_at,5.6509
2329_at,5.2208
23291_at,8.5204
23293_at,5.7967
23294_at,9.4055
23295_at,7.7964
23299_at,8.1393
2330_at,4.1458
23300_at,7.514
23301_at,9.2452
23302_at,5.0557
23303_at,6.4121
23304_at,7.4608
23305_at,3.5174
23306_at,7.6984
23307_at,8.693
23308_at,4.6404
23309_at,7.7406
2331_at,4.8077
23310_at,8.475
23312_at,10.497
23313_at,8.0242
23314_at,5.5827
23315_at,6.668
23316_at,3.7547
23317_at,5.764
23318_at,9.0087
2332_at,10.12
23321_at,6.5686
23322_at,6.4628
23324_at,8.7388
23325_at,9.2691
23326_at,9.7639
23327_at,7.0859
23328_at,8.8633
23329_at,4.6828
23331_at,4.6477
23332_at,8.5817
23333_at,7.4051
23334_at,5.627
23335_at,6.8202
23336_at,7.6154
23338_at,9.4968
23339_at,8.1068
2334_at,3.794
23341_at,7.5155
23344_at,9.4637
23345_at,4.4074
23347_at,9.1137
23348_at,5.6253
23349_at,3.9177
2335_at,7.8632
23350_at,9.3204
23351_at,8.2684
23352_at,10.115
23353_at,7.5795
23354_at,8.0228
23355_at,9.0682
23357_at,8.5354
23358_at,8.4899
23359_at,3.5794
23360_at,10.231
23361_at,8.2861
23362_at,7.1301
23363_at,6.1133
23365_at,6.4387
23366_at,7.7178
23367_at,9.3717
23368_at,7.014
23369_at,9.9624
23370_at,9.7787
23371_at,5.1287
23373_at,5.2166
23376_at,9.6758
23378_at,8.0846
23379_at,10.46
23380_at,6.7502
23381_at,6.7498
23382_at,5.0774
23383_at,7.3906
23384_at,8.249
23385_at,9.2984
23386_at,8.0355
23387_at,5.7918
23389_at,7.716
2339_at,9.7015
23390_at,8.5116
23392_at,9.43
23394_at,10.36
23395_at,7.5062
23396_at,6.7718
23397_at,8.1625
23398_at,9.4178
23399_at,7.8833
23400_at,6.032
23401_at,6.7023
23403_at,7.4166
23404_at,8.455
23405_at,11.079
23406_at,10.024
23408_at,7.1731
23409_at,4.8276
23410_at,7.4445
23411_at,8.1949
23412_at,9.4048
23413_at,5.1542
23414_at,3.8858
23415_at,4.1766
23416_at,4.7774
23417_at,6.0981
23418_at,3.7139
23421_at,10.139
23423_at,10.942
23424_at,8.7086
23426_at,3.6513
23428_at,5.1512
23429_at,8.1827
23430_at,4.0462
23431_at,5.9517
23432_at,5.2119
23433_at,6.8516
23434_at,4.4284
23435_at,8.8809
23436_at,4.6962
23438_at,8.6217
23439_at,3.6956
23440_at,3.6216
23443_at,9.1349
23446_at,9.4634
23450_at,7.7234
23451_at,11.193
23452_at,4.1266
23456_at,9.147
23457_at,6.0591
2346_at,3.4523
23460_at,3.9148
23461_at,9.086
23462_at,6.1072
23463_at,8.4757
23464_at,8.0567
23466_at,9.2492
23467_at,7.1079
23468_at,8.5461
23469_at,8.9398
23471_at,12.417
23473_at,8.8955
23474_at,10.266
23475_at,9.6654
23476_at,7.6016
23478_at,12.635
23479_at,11.019
2348_at,10.475
23480_at,13.112
23481_at,7.6983
23483_at,8.6473
23484_at,9.1273
23491_at,5.9849
23492_at,7.6885
23493_at,3.8796
23495_at,4.3763
23498_at,5.2119
23499_at,10.626
2350_at,5.3098
23500_at,4.8012
23503_at,8.1506
23504_at,3.8949
23505_at,7.1008
23506_at,6.5281
23507_at,6.3512
23508_at,4.9474
23509_at,6.5654
23510_at,7.7392
23511_at,5.8772
23512_at,10.51
23513_at,8.153
23514_at,6.7141
23515_at,7.5969
23516_at,6.1139
23517_at,9.5356
23518_at,9.3696
23519_at,3.6271
2352_at,4.9257
23520_at,4.3387
23521_at,14.118
23522_at,5.8797
23523_at,7.0611
23524_at,8.2235
23526_at,6.6798
23527_at,9.0812
23528_at,9.6559
23529_at,6.0082
2353_at,8.2221
23530_at,9.7685
23531_at,9.6855
23532_at,8.5758
23533_at,4.904
23534_at,9.164
23536_at,8.3639
23538_at,3.8216
23539_at,3.7039
2354_at,4.88
23541_at,4.3674
23542_at,4.3429
23543_at,10.049
23544_at,4.2835
23545_at,6.83
23546_at,4.1943
23547_at,3.7102
23548_at,7.357
23549_at,8.8267
2355_at,5.3307
23550_at,4.6931
23551_at,4.6167
23552_at,6.378
23553_at,3.7323
23554_at,3.9281
23555_at,8.3729
23556_at,6.4994
23557_at,10.091
23558_at,9.0273
2356_at,6.3118
23560_at,9.5916
23562_at,4.0373
23563_at,4.3423
23564_at,7.204
23566_at,6.8793
23567_at,7.5157
23568_at,9.3219
23569_at,3.8855
2357_at,5.729
23576_at,9.0599
2358_at,4.3513
23580_at,6.6395
23581_at,3.4605
23582_at,9.6299
23583_at,7.495
23584_at,3.7838
23585_at,9.8414
23586_at,7.3086
23587_at,9.1348
23588_at,11.277
23589_at,9.2524
2359_at,3.9176
23590_at,6.3482
23591_at,4.1811
23592_at,9.8535
23593_at,10.715
23594_at,11.307
23595_at,10.048
23596_at,9.4466
23597_at,10.516
23598_at,6.0846
23601_at,3.6416
23603_at,10.555
23604_at,5.0014
23607_at,5.4847
23608_at,9.3254
23609_at,7.6728
23612_at,7.3243
23613_at,9.2806
23614_at,3.7387
23615_at,3.9344
23616_at,5.2722
23617_at,3.6403
23619_at,4.6619
23620_at,3.6002
23621_at,7.287
23623_at,8.9542
23624_at,7.301
23625_at,8.4733
23626_at,3.3923
23627_at,4.2687
23629_at,4.0929
23630_at,3.9116
23632_at,4.7273
23633_at,8.619
23635_at,7.2963
23636_at,7.3892
23637_at,10.201
23639_at,4.0754
23640_at,7.3955
23641_at,4.8131
23642_at,11.529
23643_at,6.577
23644_at,7.2268
23645_at,8.2169
23646_at,11.711
23647_at,9.7829
23648_at,6.1994
23649_at,8.6431
23650_at,9.8287
23654_at,11.362
23657_at,8.8303
23658_at,8.4664
23659_at,6.0396
23660_at,6.673
23670_at,10.5
23671_at,3.6926
23673_at,9.3994
23676_at,4.3987
23677_at,9.632
23682_at,8.5172
23683_at,7.3759
23704_at,3.9761
23705_at,4.1765
23708_at,4.5354
23710_at,9.4646
23729_at,5.2253
23731_at,10.941
23732_at,5.1371
23741_at,9.6413
23742_at,4.0205
23743_at,3.8586
23746_at,4.2376
23753_at,8.4998
23759_at,6.1745
23760_at,11.459
23761_at,8.7999
23762_at,5.2506
23764_at,11.484
23765_at,6.2731
23766_at,3.8539
23767_at,5.872
23768_at,4.7756
23769_at,3.9114
23770_at,6.0688
23774_at,8.8772
23780_at,6.6318
23786_at,8.5739
23787_at,13.055
23788_at,8.7434
238_at,4.4578
239_at,4.4184
2395_at,5.2235
24_at,4.7311
240_at,4.332
241_at,4.1663
24137_at,9.6617
24138_at,6.9827
24139_at,7.2957
24140_at,8.7139
24141_at,4.6097
24142_at,5.6619
24144_at,8.413
24145_at,10.195
24146_at,6.7485
24147_at,9.1706
24148_at,8.0808
24149_at,7.3957
242_at,5.4463
2444_at,5.8786
245_at,6.457
245711_at,3.6664
245802_at,3.5623
245806_at,4.0952
245812_at,5.4151
245932_at,3.7158
245934_at,3.4816
245936_at,3.7473
245937_at,5.0144
245938_at,3.5393
245972_at,4.5248
245973_at,4.4715
246_at,4.0314
246119_at,4.0748
246126_at,3.402
246175_at,6.5195
246176_at,4.4783
246213_at,3.437
246243_at,9.6332
246269_at,3.7196
246312_at,3.799
246329_at,4.2568
246330_at,7.0745
246705_at,3.9294
246744_at,4.7967
246777_at,3.6582
246778_at,4.0668
247_at,4.0929
2475_at,7.1756
248_at,3.7634
2483_at,9.2091
2487_at,3.7381
2488_at,3.7926
249_at,3.7677
2491_at,7.0762
2492_at,3.3715
2494_at,5.0319
2495_at,12.777
25_at,8.975
250_at,12.188
251_at,8.9605
2512_at,13.929
2515_at,3.5103
2516_at,3.5957
2517_at,10.166
2519_at,10.241
2520_at,5.0623
2521_at,9.3133
2523_at,6.6536
2524_at,5.2917
2525_at,5.1935
2526_at,8.4006
2527_at,4.2514
2528_at,4.4969
252839_at,10.083
252884_at,3.7695
2529_at,3.8124
252969_at,6.249
252983_at,4.4541
252995_at,4.6521
2530_at,9.0437
253012_at,3.4276
253017_at,3.2414
253018_at,5.439
253039_at,8.6571
253044_at,4.6824
2531_at,6.6058
253128_at,3.759
253143_at,8.4214
253152_at,5.9109
253190_at,5.5852
2532_at,4.0213
253260_at,9.9678
253264_at,3.5107
2533_at,5.132
2534_at,6.66
253430_at,5.1174
253461_at,7.9415
2535_at,7.7731
253512_at,5.4622
253558_at,9.6992
253559_at,3.4814
253573_at,3.3458
253635_at,3.935
253639_at,3.4408
253650_at,3.5641
2537_at,9.6899
253724_at,4.4159
253738_at,3.78
253769_at,4.8755
253782_at,7.713
2538_at,3.5351
253827_at,5.7693
253832_at,9.209
253868_at,4.8583
2539_at,8.4386
253943_at,9.1276
253959_at,10.678
253962_at,3.5756
253970_at,3.4072
253980_at,6.8413
253982_at,5.1498
254013_at,4.4241
254048_at,7.2816
254050_at,5.1432
254065_at,6.2944
254099_at,4.5795
254102_at,7.9264
254122_at,3.7476
254128_at,7.1005
254158_at,4.1202
254170_at,8.0472
254173_at,3.9456
254187_at,4.9457
2542_at,8.4687
254225_at,9.2268
254228_at,3.6486
254240_at,4.2227
254251_at,5.4884
254263_at,5.302
254268_at,3.4748
254295_at,4.937
2543_at,3.4454
254312_at,3.4745
254359_at,8.8698
254394_at,4.6011
254427_at,10.083
254428_at,8.9848
254439_at,4.3756
254528_at,3.308
254531_at,7.2543
254559_at,4.1357
254773_at,4.7321
254778_at,4.5832
2548_at,8.2513
254827_at,3.5958
254863_at,10.86
254887_at,6.0292
2549_at,5.9091
254956_at,3.5017
2550_at,7.5567
255022_at,3.9802
255025_at,4.0293
255027_at,7.3143
255031_at,8.2632
255043_at,4.3938
255057_at,4.2172
255061_at,3.7886
255082_at,3.6906
2551_at,7.3931
255101_at,3.71
255104_at,5.8889
255119_at,3.2805
255130_at,4.8061
255167_at,4.4821
255189_at,4.8147
255193_at,5.3335
255231_at,6.0606
255252_at,8.43
255275_at,3.7354
2553_at,8.0407
255330_at,3.5608
255352_at,3.9002
255374_at,5.9075
255394_at,3.9733
2554_at,3.3737
255403_at,4.6493
255411_at,3.4832
255426_at,3.7418
255480_at,3.5864
255488_at,7.2995
2555_at,3.7193
255512_at,6.837
255520_at,7.8526
2556_at,3.8925
255626_at,3.3061
255631_at,4.0775
255654_at,3.7661
2557_at,4.267
255738_at,7.8465
255743_at,3.9136
255758_at,8.9347
255762_at,3.6798
255783_at,7.41
255798_at,3.292
2558_at,3.6277
255877_at,4.7275
2559_at,3.7966
255919_at,9.9363
255926_at,3.8913
255928_at,4.2664
255967_at,9.446
2560_at,3.8024
256006_at,3.7754
256051_at,3.8246
256076_at,3.7115
2561_at,3.759
256126_at,5.1594
256130_at,3.68
256158_at,3.7755
2562_at,3.7626
256223_at,3.7316
256227_at,3.8223
256236_at,3.794
256281_at,7.9621
2563_at,4.2043
256302_at,5.5098
256309_at,3.8329
256329_at,4.4094
256356_at,5.4612
256364_at,6.6177
256369_at,3.8948
256380_at,3.7297
2564_at,6.7444
256435_at,3.6818
256471_at,7.0828
256472_at,3.8626
2565_at,3.5363
256536_at,3.7765
256586_at,8.8314
2566_at,3.9972
256643_at,5.5076
256646_at,4.4015
256691_at,8.4174
2567_at,3.7462
256710_at,4.025
256714_at,4.0283
256764_at,3.8507
2568_at,4.8478
256815_at,4.0159
2569_at,4.1923
256933_at,4.8083
256949_at,4.5289
256957_at,3.7032
256979_at,7.1656
256987_at,9.6962
257_at,4.6464
2570_at,4.8583
257000_at,4.9024
257019_at,4.2598
257044_at,3.8243
257062_at,3.6139
257068_at,4.9314
2571_at,6.0267
257101_at,4.7721
257106_at,4.3682
257144_at,4.5307
257160_at,7.552
257169_at,4.2364
257177_at,3.6214
257194_at,3.697
2572_at,3.8246
257218_at,8.3423
257236_at,4.3646
257240_at,3.444
257313_at,3.6769
257357_at,3.5958
257358_at,3.8653
257364_at,5.585
257396_at,4.9928
257397_at,6.3442
257407_at,4.4123
25758_at,4.7086
25759_at,5.9179
257629_at,3.7153
25763_at,4.3065
25766_at,6.2562
25769_at,4.1444
25770_at,3.7952
25771_at,7.3077
25775_at,4.2179
25776_at,9.5724
25777_at,9.3165
25778_at,6.239
25780_at,3.9624
25782_at,8.9899
25786_at,5.8885
25787_at,4.4685
25788_at,5.6729
25789_at,4.2839
25790_at,5.5132
25791_at,4.7807
25792_at,8.6832
25793_at,10.212
25794_at,3.9926
25796_at,9.5757
25797_at,7.5189
25798_at,9.6892
25799_at,6.7449
258_at,4.4663
2580_at,8.397
25800_at,7.3834
25801_at,9.0644
258010_at,3.4154
25802_at,4.0883
25803_at,5.8243
25804_at,10.311
25805_at,6.6519
25806_at,5.5991
25807_at,5.9148
25809_at,7.1766
2581_at,8.4693
25813_at,9.8199
25814_at,10.18
25816_at,7.0923
25817_at,3.7252
25818_at,6.64
25819_at,6.1849
2582_at,8.8674
25820_at,9.0934
25821_at,8.905
25822_at,4.8778
25823_at,4.4467
25824_at,12.696
25825_at,7.5225
25827_at,7.5094
25828_at,8.8591
25829_at,9.2086
2583_at,5.1504
25830_at,5.9706
25831_at,8.0602
25833_at,4.1271
25836_at,9.486
25837_at,5.6352
25839_at,8.4914
2584_at,5.0781
25840_at,8.9997
25841_at,4.7117
25842_at,7.8294
25844_at,8.9871
25845_at,8.1779
25847_at,11.619
25849_at,4.3034
2585_at,7.7594
25850_at,4.7169
25851_at,5.3962
25852_at,7.4088
25853_at,8.3607
25854_at,3.8265
25855_at,9.0489
25858_at,5.6981
25859_at,3.9951
25861_at,5.7316
25862_at,4.1043
25864_at,6.7385
25865_at,9.0186
2587_at,3.703
25870_at,8.9571
25871_at,8.0279
25873_at,12.996
25874_at,7.4282
25875_at,10.192
25876_at,4.1299
25878_at,8.332
25879_at,9.7591
2588_at,9.0441
25880_at,8.0102
25884_at,3.7587
25885_at,5.2855
25886_at,6.7147
25888_at,6.491
2589_at,8.4986
25890_at,6.798
25891_at,5.3833
25893_at,3.4489
25894_at,8.3393
25895_at,8.1841
25896_at,6.7822
25897_at,8.5678
25898_at,7.9254
259_at,4.2364
2590_at,9.2049
25900_at,5.1248
25901_at,9.7866
25902_at,9.4237
25903_at,4.0506
25904_at,7.7836
25906_at,10.054
25907_at,6.7289
25909_at,9.3081
2591_at,11.594
25911_at,7.8414
25912_at,12.048
25913_at,9.0619
25914_at,7.0681
25915_at,9.4476
25917_at,8.1418
259173_at,8.3838
259197_at,3.851
2592_at,8.6524
25920_at,8.0652
25921_at,8.1771
259215_at,3.9344
259217_at,4.9416
25923_at,7.414
259230_at,8.2176
259232_at,5.5203
259234_at,5.0398
259236_at,4.5583
259239_at,4.1736
25924_at,3.6926
259240_at,4.1572
259249_at,3.8738
25925_at,3.498
25926_at,10.378
259266_at,8.2365
25927_at,4.7078
25928_at,4.7895
259282_at,9.0635
259283_at,4.0818
259285_at,4.2967
259286_at,3.522
259287_at,4.2244
25929_at,8.4803
259296_at,4.228
2593_at,6.1597
25930_at,5.0382
259307_at,4.1498
259308_at,3.7629
25932_at,9.1331
25934_at,8.1106
25936_at,6.1021
25937_at,7.6216
25938_at,9.6752
25939_at,5.0189
25940_at,9.4272
25941_at,8.1173
25942_at,7.1809
25943_at,8.4409
25946_at,5.5705
25948_at,8.9435
25949_at,9.3239
2595_at,5.5489
25950_at,9.5339
25953_at,8.4226
25956_at,5.523
25957_at,10.693
25959_at,7.6618
2596_at,3.7882
25960_at,5.0591
25961_at,6.0295
25962_at,7.725
25963_at,9.7837
25966_at,7.7582
2597_at,14.574
25970_at,6.4529
25972_at,10.871
25973_at,7.7988
25974_at,6.2514
25975_at,3.5933
25976_at,10.72
25977_at,9.1703
25978_at,8.5502
25979_at,9.3187
25980_at,8.3667
25981_at,4.0983
25983_at,9.9569
25984_at,9.8367
25987_at,8.8526
25988_at,7.9727
25989_at,6.8882
25992_at,4.0567
25994_at,7.5133
25996_at,10.525
25998_at,10
25999_at,4.0649
26_at,4.1481
26000_at,7.5472
26001_at,8.9463
26002_at,4.7166
26003_at,11.552
26005_at,5.5152
26007_at,5.5443
26009_at,9.2586
26010_at,7.8153
26011_at,3.8236
26012_at,7.1261
26013_at,6.3283
26015_at,6.8866
26017_at,9.1508
26018_at,4.9907
26019_at,8.9817
26020_at,10.319
